Time / s,Voltage / V,Current / A
16088.625,3.30442707527278,1
16196.625,3.28493455789329,1
16304.625,3.26450193573876,1
16412.625,3.24364133623704,1
16520.625,3.2227851496187,1
16628.625,3.2021829555421,1
16736.625,3.18184617749904,1
16844.625,3.16154493659224,1
16952.625,3.14083948290915,1
17060.625,3.11912144698621,1
17168.625,3.0956458252034,1
17276.625,3.06954459069429,1
17384.625,3.03982057404705,1
17492.625,3.0053238336533,1
17600.625,2.96471308335417,1
17708.625,2.91640359810044,1
17816.625,2.85850146145332,1
17924.625,2.78872246090469,1
18032.625,2.70429228284675,1
18140.625,2.60182251854905,1
18248.625,2.47715341245983,1
18356.625,2.32514653510338,1
18464.625,2.13938916959038,1
18572.625,2,0.793219771311449
18680.625,2,0.369263517110771
18788.625,2,0.200634030192896
18896.625,2,0.113503320156684
19004.625,2,0.0652653008666507
19112.625,2,0.0379246527683914
19220.625,2,0.0222593091292241
19328.625,2,0.0132133754576253
19436.625,2,0.00794865060670098
19544.625,2,0.0048565583292789
19652.625,2,0.0030205217976275
19760.625,2,0.00191592949383239
19868.625,2,0.00124106712493042
19976.625,2,0.000821414336146482
20084.625,2,0.000555307856850306
20192.625,2,0.000383006628736217
20300.625,2,0.000269027136118074
20408.625,2,0.000192020203889991
20516.625,2,0.000138943948730161
20624.625,2,0.000101691102561053
20732.625,2,7.51234084797921e-05
20840.625,2,5.59161954386127e-05
20948.625,2,4.18719966363026e-05
21056.625,2,3.15075775711387e-05
21164.625,2,2.38016991956245e-05
21272.625,2,1.80383725307385e-05
21380.625,2,1.37075514074208e-05
21488.625,2,1.04409455095807e-05
21596.625,2,7.96958797753912e-06
21704.625,2,6.09524295329803e-06
21812.625,2,4.67072652990014e-06
