Time / s,Voltage / V,Current / A
3779.83124999999,2,1.16865040830342
3801.43124999999,2,0.99786481177032
3823.03124999999,2,0.855548657696652
3844.63124999999,2,0.73608922752689
3866.23124999999,2,0.635218776556255
3887.83124999999,2,0.549611442685045
3909.43124999999,2,0.476633247618054
3931.03124999999,2,0.414175105549177
3952.63124999999,2,0.360534242034784
3974.23124999999,2,0.314326125882819
3995.83124999999,2,0.27441720349451
4017.43124999999,2,0.239872800973308
4039.03124999999,2,0.209916595402539
4060.63124999999,2,0.183899098504158
4082.23124999999,2,0.161273179793631
4103.83124999999,2,0.141575056916634
4125.43124999999,2,0.124409457492097
4147.03124999999,2,0.109437985602547
4168.63124999999,2,0.0963698795732153
4190.23124999999,2,0.0849545923222342
4211.83124999999,2,0.0749757536992989
4233.43124999999,2,0.0662461950588831
4255.03124999999,2,0.0586038022944469
4276.63124999999,2,0.0519080258526152
4298.23124999999,2,0.0460369206182061
4319.83124999999,2,0.0408846199213042
4341.43124999999,2,0.036359170099978
4363.03124999999,2,0.032380667881407
