Time / s,Voltage / V,Current / A
6731.71875,2,0.0448944384523488
6767.71875,2,0.036786112521343
6803.71875,2,0.0302296885886809
6839.71875,2,0.0249184909514659
6875.71875,2,0.020607504426642
6911.71875,2,0.0171008441011722
6947.71875,2,0.0142417982002788
6983.71875,2,0.0119049050156718
7019.71875,2,0.00998964368479349
7055.71875,2,0.00841540780865208
7091.71875,2,0.00711749972578446
7127.71875,2,0.00604393722056343
7163.71875,2,0.00515290709667493
7199.71875,2,0.00441073389370193
7235.71875,2,0.00379025892964596
7271.71875,2,0.00326954625208575
